neg,neu,pos,compound
0.0,0.783,0.217,0.1695
0.279,0.721,0.0,-0.4767
0.122,0.878,0.0,-0.2023
0.245,0.755,0.0,-0.3818
0.409,0.591,0.0,-0.7377
0.162,0.838,0.0,-0.4019
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.171,0.829,0.0,-0.4767
0.29,0.71,0.0,-0.6705
0.328,0.672,0.0,-0.5994
0.279,0.721,0.0,-0.4767
0.0,1.0,0.0,0.0
0.227,0.667,0.106,-0.4767
0.0,1.0,0.0,0.0
0.211,0.789,0.0,-0.4939
0.0,1.0,0.0,0.0
0.0,0.828,0.172,0.4404
0.0,1.0,0.0,0.0
0.196,0.804,0.0,-0.296
0.0,1.0,0.0,0.0
0.241,0.759,0.0,-0.5423
0.0,1.0,0.0,0.0
0.0,0.792,0.208,0.2748
0.126,0.8,0.074,-0.2263
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.449,0.551,0.0,-0.6908
0.0,1.0,0.0,0.0
0.124,0.876,0.0,-0.4019
0.0,1.0,0.0,0.0
0.282,0.589,0.129,-0.5615
0.0,1.0,0.0,0.0
0.098,0.902,0.0,-0.3612
0.0,0.858,0.142,0.357
0.12,0.71,0.169,0.2263
0.0,1.0,0.0,0.0
0.11,0.89,0.0,-0.3818
0.0,1.0,0.0,0.0
0.182,0.719,0.099,-0.34
0.091,0.909,0.0,-0.1027
0.0,0.746,0.254,0.5267
0.0,0.63,0.37,0.5719
0.302,0.698,0.0,-0.4404
0.379,0.621,0.0,-0.6705
0.394,0.606,0.0,-0.5994
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.541,0.459,0.0,-0.7096
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.22,0.78,0.0,-0.4767
0.0,1.0,0.0,0.0
0.0,0.737,0.263,0.3612
0.558,0.442,0.0,-0.743
0.0,1.0,0.0,0.0
0.279,0.721,0.0,-0.4767
0.224,0.776,0.0,-0.3818
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.783,0.217,0.4158
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.085,0.915,0.0,-0.0516
0.0,1.0,0.0,0.0
0.229,0.771,0.0,-0.631
0.121,0.879,0.0,-0.296
0.22,0.78,0.0,-0.4767
0.286,0.714,0.0,-0.6597
0.0,1.0,0.0,0.0
0.0,0.756,0.244,0.4404
0.0,1.0,0.0,0.0
0.0,0.859,0.141,0.3182
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.211,0.789,0.0,-0.34
0.0,0.77,0.23,0.5096
0.356,0.495,0.149,-0.6808
0.0,0.722,0.278,0.4019
0.466,0.534,0.0,-0.7269
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.375,0.625,0.0,-0.5574
0.195,0.69,0.115,-0.34
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.192,0.808,0.0,-0.2263
0.187,0.723,0.09,-0.3818
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.474,0.526,0.0,-0.5574
0.0,1.0,0.0,0.0
0.403,0.597,0.0,-0.4019
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.084,0.916,0.0,-0.2732
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.87,0.13,0.2732
0.0,0.711,0.289,0.6244
0.223,0.711,0.066,-0.6249
0.0,1.0,0.0,0.0
0.104,0.719,0.177,0.3208
0.049,0.862,0.089,0.2235
0.0,1.0,0.0,0.0
0.184,0.816,0.0,-0.5574
0.322,0.573,0.106,-0.709
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.248,0.752,0.0,-0.765
0.0,1.0,0.0,0.0
0.391,0.609,0.0,-0.8639
0.306,0.594,0.1,-0.6705
0.155,0.845,0.0,-0.296
0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0
0.0,0.852,0.148,0.3818
0.237,0.763,0.0,-0.4767
